26.356,8152278.57828437,8139380.06722751,2120400.25449461,1.15861786079216,0.967701903788758
26.457,8139887.59596241,8139383.47310832,2130331.21723285,1.15969995497373,0.967413345340339
26.557,8138304.61254685,8139376.30462607,2131593.09531139,1.15983796118819,0.967376543683149
26.657,8137376.12621783,8139363.01445315,2132330.35184251,1.15991888301394,0.967354964529615
26.757,8154121.45976282,8139461.07685069,2118938.68641392,1.15845664444163,0.967744894815566
26.857,8149035.39122183,8139524.69332264,2123043.57485118,1.15890140083278,0.967626293111259
26.958,8149042.56924357,8139588.56507762,2123054.47272253,1.1589007735318,0.967626460391519
27.058,8134200.42168844,8139552.76359257,2134910.84074091,1.16019552274384,0.967281193934975
27.158,8141081.62695387,8139562.92211561,2129424.20178471,1.15959582301191,0.967441113863491
27.258,8147053.77763644,8139612.69505827,2124656.33098616,1.15907453590183,0.967580123759512
27.358,8139441.54390479,8139611.5578455,2130747.134632,1.15973884763417,0.967402973964222
27.459,8129190.67390177,8139541.62626082,2138891.42425806,1.16063149692135,0.967164934154308
27.559,8140980.93889391,8139551.18976461,2129501.60203608,1.15960460522556,0.967438771939852
27.659,8134798.30304143,8139519.60923851,2134426.01729879,1.16014345676293,0.967295078196551
27.759,8142843.26994922,8139541.69328131,2128010.03376063,1.15944213427308,0.96748209752718
27.859,8130178.68646521,8139479.48084109,2138090.3358736,1.16054555668779,0.967187851549921
27.96,8141714.46702418,8139494.47919692,2128900.43450496,1.15954062052612,0.967455834526367
28.06,8121328.68060483,8139373.77666181,2145076.97009607,1.16131462768293,0.966982765951218
28.16,8139707.74206429,8139375.99569283,2130472.89908418,1.1597156374981,0.96740916333384
28.26,8135734.57001515,8139351.8002627,2133636.11405896,1.1600619076362,0.967316824630345
28.36,8116426.37065123,8139199.47238904,2148902.1183116,1.16173993774386,0.96686934993497
28.461,8143346.45819945,8139227.30162991,2127525.25482444,1.15939822320484,0.967493807145376
28.561,8133227.77945143,8139187.43784232,2135589.22959927,1.16028020837544,0.967258611099882
28.661,8138376.57951179,8139182.05009922,2131484.79378563,1.15983168817844,0.967378216485748
28.761,8161871.11758548,8139332.80746621,2112653.93216635,1.15777790478686,0.967925892056836
28.861,8142081.18214102,8139351.06902455,2128569.71619237,1.15950862817641,0.967464365819624
28.962,8133083.66485888,8139309.01025991,2135735.80837833,1.16029275439494,0.967255265494683
29.062,8150965.82683705,8139386.46390474,2121457.15472855,1.15873265687055,0.967671291501187
29.162,8122398.03449877,8139273.58439182,2144204.79385431,1.16122178713866,0.967007523429691
29.262,8159967.29527893,8139411.08362437,2114212.49388713,1.15794476684617,0.967881395507689
29.362,8134229.23722989,8139376.65287841,2134841.70539875,1.16019301353994,0.967281863056015
29.463,8141879.8523912,8139393.45113753,2128741.78221501,1.1595261926037,0.967459681972346
29.563,8117482.51755397,8139247.86407638,2148081.76756349,1.16164835180154,0.966893772852923
29.663,8131022.27719663,8139193.20921581,2137344.78254477,1.16047216247374,0.967207423340336
29.764,8141592.2214003,8139209.30830344,2128923.57492573,1.1595512846427,0.967452990761948
29.864,8123734.34041742,8139106.48497611,2143103.20298963,1.16110573645831,0.967038470277783
29.964,8169748.92463885,8139310.08847478,2106265.68760418,1.15708661911261,0.968110234903305
30.064,8134301.2752053,8139276.80744634,2134758.15837674,1.16018674053019,0.967283535858615
30.164,8153605.24967554,8139372.01269111,2119330.95946351,1.15850181011181,0.96773285063685
30.265,8164167.40535701,8139538.40751051,2110849.75675407,1.15757654117394,0.967979589020281
30.365,8170891.44123096,8139746.73254695,2105450.66975653,1.15698625095663,0.968136999744898
30.465,8142929.53515813,8139767.88065899,2128000.15379498,1.15943460666138,0.967484104890299
30.565,8154730.79073588,8139867.3016214,2118553.85131406,1.15840332385876,0.967759113637663
30.665,8164839.5938261,8140033.22986075,2110433.84354678,1.15751757488231,0.967995313364717
30.766,8149609.5933159,8140097.49410892,2122731.95947037,1.15885121675479,0.967639675532056
30.866,8159258.50315881,8140224.80931369,2114996.18927738,1.15800686964268,0.967864834761953
30.966,8121971.77095359,8140103.52711448,2144760.6655528,1.16125879789617,0.966997653894354
31.066,8173518.01052193,8140325.54944048,2103464.54901312,1.1567554041979,0.968198558880561
31.166,8150312.88145475,8140391.91020557,2122243.85564939,1.15878974125926,0.967656068997531
31.267,8162658.15307259,8140541.33262087,2112331.14842488,1.15770890167963,0.967944292885431
31.367,8243421.57571244,8141224.91975258,2045652.80399087,1.1505557886637,0.969851789689681
31.467,8234500.31388747,8141844.68752546,2053348.99590481,1.1513530882027,0.96963917647928
31.567,8249628.5,8142560.85639326,2040718.11334796,1.15,0.97
31.667,8228016.03035579,8143128.66276213,2059129.42855258,1.15193145970149,0.969484944079603
31.768,8226622.1358483,8143688.96368424,2060441.45648411,1.1520556652945,0.969451822588132
